,index,AccelA,AccelB,ButtonA,ButtonB,Car PositionXA,Car PositionXB,Car PositionYA,Car PositionYB,Car PositionZA,Car PositionZB,Car RotationXA,Car RotationXB,Car RotationYA,Car RotationYB,Car RotationZA,Car RotationZB,Car VelocityXB,Car VelocityYA,Car VelocityYB,Car VelocityZA,Car VelocityZB,CarVelocityXA,Frame Number,FrameRate ,FrameRate-XRDevice,GameTime,HeadPosXA,HeadPosXB,HeadPosYA,HeadPosYB,HeadPosZA,HeadPosZB,HeadrotXA,HeadrotXB,HeadrotYA,HeadrotYB,HeadrotZA,HeadrotZB,IndicatorsA,IndicatorsB,LeftHandA,LeftHandB,RightHandA,RightHandB,ScenarioTime,SteerA,SteerB,VRPosXA,VRPosXB,VRPosYA,VRPosYB,VRPosZA,VRPosZB,VRRotXA,VRRotXB,VRRotYA,VRRotYB,VRRotZA,VRRotZB,A_Head_Center_Distance,B_Head_Center_Distance,DeltaTime,A_Head_DeltaX,A_Head_DeltaZ,A_Head_DeltaY,B_Head_DeltaX,B_Head_DeltaY,B_Head_DeltaZ,A_Head_VelocityX,A_Head_VelocityY,A_Head_VelocityZ,B_Head_VelocityX,B_Head_VelocityY,B_Head_VelocityZ,Filtered_A_Head_VelocityX,Filtered_A_Head_VelocityY,Filtered_A_Head_VelocityZ,Filtered_A_Head_Velocity_Total,Filtered_B_Head_VelocityX,Filtered_B_Head_VelocityY,Filtered_B_Head_VelocityZ,Filtered_B_Head_Velocity_Total,RelVelocity_X,RelVelocity_Y,RelVelocity_Z,Rel_Distance_X,Rel_Distance_Y,Rel_Distance_Z,RelVelocity,Dot_Product,Rel_Pos_Magnitude,ApproachRate,RelativeRotation
589,2199,-0.1032,0.3362,False,False,26.8412,-20.6508,-0.034,-0.0647,-0.8677,0.1216,0.3854,0.8849,93.2432,275.0473,359.9609,0.0645,-4.2059,-0.0056,-0.0658,-0.0666,0.3356,1.0571,229618,72.0,inf,3167.02,27.191,-21.4914,1.3433,0.8435,-0.0141,1.9486,352.9129,353.7439,98.0596,294.9878,359.3654,357.8139,LeftFalse_RightFalse,LeftFalse_RightFalse,"HandLeft_(0.4, -0.5, -0.1)_(0.6, 0.4, -0.6, -0.2)_0.94221_System.String[]","HandLeft_(-1.9, 0.0, 1.3)_(0.6, 0.4, -0.6, -0.3)_1.051929_System.String[]","HandRight_(0.6, -0.6, -0.1)_(-0.2, -0.6, -0.6, 0.6)_0.94221_System.String[]","HandRight_(-1.7, -0.2, 1.3)_(0.2, -0.2, -0.3, 0.9)_1.051929_System.String[]",24.54220000000001,0.0159,-0.0583,27.0739,-20.8755,1.0269,0.9686,-0.5033,-0.2371,355.6135,0.5284,95.1021,274.2091,1.4903,1.9202,27.224164536308546,21.596036862581986,0.041700000000005844,0.04539999999999722,-0.0029,-0.00029999999999996696,-0.17609999999999815,-0.0039000000000000146,0.014200000000000212,1.0887290167863515,-0.0071942446043147465,-0.06954436450838354,-4.2230215827331765,-0.09352517985610236,0.34052757793760724,1.0882848014549868,-0.005758904261845019,-0.07056881410188824,1.0905855911298132,-4.224801468792236,-0.09410135810185313,0.3393570288174935,4.23945346823308,5.313086270247223,0.08834245384000812,-0.4099258429193818,48.6824,0.4997999999999999,-1.9627000000000001,5.329608738071978,258.2755203722405,84.32039023439111,3.063025676877141,-196.9282
590,2200,-0.1111,0.3196,False,False,26.8841,-20.8263,-0.0342,-0.0675,-0.8704,0.1347,0.3876,0.9152,93.2545,274.9498,359.9598,0.043,-4.2197,-0.0054,-0.0659,-0.0641,0.3117,1.0160,229621,71.99886,inf,3167.06,27.2347,-21.6697,1.3431,0.8396,-0.0169,1.9612,352.9151,353.7797,98.0712,294.9077,359.3645,357.8043,LeftFalse_RightFalse,LeftFalse_RightFalse,"HandLeft_(0.4, -0.5, -0.1)_(0.6, 0.4, -0.6, -0.2)_0.94221_System.String[]","HandLeft_(-1.9, 0.0, 1.3)_(0.6, 0.4, -0.6, -0.3)_1.051929_System.String[]","HandRight_(0.6, -0.6, -0.1)_(-0.2, -0.6, -0.6, 0.6)_0.94221_System.String[]","HandRight_(-1.7, -0.2, 1.3)_(0.1, -0.2, -0.3, 0.9)_1.051929_System.String[]",24.584000000000003,0.0151,-0.0747,27.1175,-21.0504,1.0267,0.966,-0.5062,-0.2241,355.5803,0.5327,95.2857,273.9374,1.4753,1.9618,27.26780312584789,21.77446053729001,0.04179999999999495,0.04370000000000118,-0.0027999999999999987,-0.00019999999999997797,-0.17830000000000013,-0.0039000000000000146,0.012599999999999945,1.0454545454547,-0.004784688995215362,-0.0669856459330224,-4.265550239234968,-0.09330143540671018,0.3014354066985997,1.0466373538627796,-0.005282730177189044,-0.067727833298011,1.048839700403379,-4.280484004103456,-0.09702265742602523,0.29830967531272073,4.291962880527364,5.327121357966235,0.09173992724883619,-0.36603750861073175,48.904399999999995,0.5035,-1.9781,5.340470169794192,260.1539031028475,84.70490551367139,3.071296774669781,-196.83649999999997
591,2201,-0.1151,0.3072,False,False,26.9251,-21.0023,-0.0344,-0.0704,-0.873,0.1468,0.3899,0.9527,93.2648,274.8032,359.9588,0.0282,-4.2375,-0.0050,-0.0733,-0.0599,0.2713,0.9506,229624,71.99977,inf,3167.1,27.2765,-21.8502,1.3429,0.8356,-0.0196,1.9719,352.9174,353.8173,98.082,294.7773,359.3636,357.8004,LeftFalse_RightFalse,LeftFalse_RightFalse,"HandLeft_(0.4, -0.5, -0.1)_(0.6, 0.4, -0.6, -0.1)_0.94221_System.String[]","HandLeft_(-1.9, 0.0, 1.3)_(0.6, 0.4, -0.6, -0.3)_1.051929_System.String[]","HandRight_(0.6, -0.6, -0.1)_(-0.2, -0.6, -0.6, 0.5)_0.94221_System.String[]","HandRight_(-1.7, -0.2, 1.3)_(0.1, -0.2, -0.3, 0.9)_1.051929_System.String[]",24.625500000000002,0.0142,-0.089,27.1592,-21.2259,1.0264,0.9635,-0.509,-0.2127,355.546,0.3401,95.4307,273.5914,1.4606,2.0304,27.309544427177833,21.954905078592347,0.041499999999999204,0.041799999999998505,-0.002700000000000001,-0.00019999999999997797,-0.1805000000000021,-0.0040000000000000036,0.010699999999999932,1.007228915662634,-0.0048192771084332965,-0.0650602409638567,-4.34939759036158,-0.09638554216867663,0.2578313253012081,1.0014675838737326,-0.005275812554544387,-0.06474979674990586,1.0035724647115207,-4.325190293375467,-0.09975511837028321,0.2551794510664574,4.333859562768158,5.3266578772491995,0.09447930581573882,-0.3199292478163632,49.1267,0.5073,-1.9915,5.337093329153681,261.33066789330894,85.08994040819397,3.071228709758779,-196.69530000000003
592,2202,-0.119,0.2996,False,False,26.9642,-21.1787,-0.0346,-0.0734,-0.8755,0.1576,0.3923,0.9988,93.2742,274.6122,359.9578,0.0096,-4.2477,-0.0048,-0.0759,-0.0569,0.2429,0.9059,229627,71.99887,inf,3167.14,27.3164,-22.0327,1.3427,0.8312,-0.0222,1.9807,352.9199,353.8644,98.0918,294.6014,359.3628,357.7986,LeftFalse_RightFalse,LeftFalse_RightFalse,"HandLeft_(0.4, -0.5, -0.1)_(0.6, 0.4, -0.6, -0.2)_0.94221_System.String[]","HandLeft_(-1.9, 0.0, 1.3)_(0.5, 0.4, -0.6, -0.3)_1.051929_System.String[]","HandRight_(0.6, -0.6, -0.1)_(-0.2, -0.6, -0.6, 0.5)_0.94221_System.String[]","HandRight_(-1.7, -0.2, 1.3)_(0.1, -0.2, -0.2, 0.9)_1.051929_System.String[]",24.66720000000001,0.013,-0.0998,27.199,-21.4018,1.0262,0.9607,-0.5116,-0.2024,355.5483,0.1681,95.5355,273.1934,1.4621,2.0614,27.3493883860316,22.13716186009399,0.041700000000005844,0.03990000000000293,-0.0026000000000000016,-0.00019999999999997797,-0.18249999999999744,-0.0043999999999999595,0.008799999999999919,0.9568345323740369,-0.004796163069543165,-0.06235011990406804,-4.376498800958558,-0.10551558752996026,0.21103117505992053,0.9572157564200865,-0.004800819055368097,-0.06192526119762695,0.9592287475763407,-4.376489591286681,-0.10418261251954525,0.21165224873194788,4.382842894034116,5.3337053477067675,0.09938179346417715,-0.27357750992957486,49.3491,0.5115,-2.0029,5.341641520260152,262.8745718840577,85.47514850779729,3.075450308929004,-196.5096
593,2203,-0.123,0.2948,False,False,27.0013,-21.3555,-0.0348,-0.0766,-0.8778,0.1673,0.3948,1.0502,93.2824,274.3813,359.9569,359.9897,-4.2569,-0.0046,-0.0774,-0.0538,0.2142,0.8603,229630,71.99707,inf,3167.18,27.3544,-22.2171,1.3425,0.8266,-0.0247,1.9876,352.9224,353.9179,98.1005,294.3841,359.3621,357.7971,LeftFalse_RightFalse,LeftFalse_RightFalse,"HandLeft_(0.4, -0.5, -0.1)_(0.6, 0.4, -0.6, -0.2)_0.94221_System.String[]","HandLeft_(-1.9, 0.0, 1.3)_(0.5, 0.4, -0.7, -0.3)_1.051929_System.String[]","HandRight_(0.6, -0.6, -0.1)_(-0.2, -0.6, -0.6, 0.6)_0.94221_System.String[]","HandRight_(-1.7, -0.2, 1.3)_(0.1, -0.2, -0.2, 1.0)_1.051929_System.String[]",24.709000000000003,0.0117,-0.1077,27.2369,-21.5781,1.026,0.9576,-0.514,-0.1937,355.563,0.1499,95.6038,272.756,1.4675,2.0863,27.38733495066652,22.32114140741911,0.04179999999999495,0.0379999999999967,-0.0024999999999999988,-0.00019999999999997797,-0.18440000000000012,-0.0046000000000000485,0.006900000000000128,0.90909090909094,-0.004784688995215362,-0.05980861244019858,-4.4114832535890525,-0.1100478468899666,0.16507177033495124,0.9102351590797204,-0.004803113870233657,-0.05860007445706422,0.9121321633700392,-4.421700886365223,-0.10902352447896738,0.16767212182867683,4.4262217293998445,5.331936045444944,0.10422041060873372,-0.22627219628574105,49.5715,0.5159,-2.0123,5.337752616365289,263.98561111844225,85.8603566074006,3.074592530817516,-196.28359999999998
594,2204,-0.1429,0.2912,False,False,27.0364,-21.5327,-0.035,-0.0799,-0.88,0.1756,0.3972,1.1048,93.2894,274.1168,359.956,359.9699,-4.2653,-0.0043,-0.0782,-0.0505,0.1858,0.8125,229633,71.99914,inf,3167.23,27.3904,-22.403,1.3423,0.8218,-0.027,1.9927,352.9249,353.9752,98.1081,294.1306,359.3613,357.7966,LeftFalse_RightFalse,LeftFalse_RightFalse,"HandLeft_(0.4, -0.5, -0.1)_(0.6, 0.4, -0.6, -0.2)_0.94221_System.String[]","HandLeft_(-1.9, 0.0, 1.3)_(0.5, 0.5, -0.7, -0.3)_1.051929_System.String[]","HandRight_(0.6, -0.6, -0.1)_(-0.2, -0.6, -0.6, 0.6)_0.94221_System.String[]","HandRight_(-1.7, -0.2, 1.3)_(0.1, -0.2, -0.2, 1.0)_1.051929_System.String[]",24.750500000000002,0.0102,-0.1124,27.2728,-21.7547,1.0258,0.9543,-0.5163,-0.1863,355.577,0.2556,95.6423,272.276,1.4614,2.1852,27.42328409308411,22.506457240756482,0.041499999999999204,0.036000000000001364,-0.0023,-0.00019999999999997797,-0.18590000000000018,-0.0048000000000000265,0.005099999999999882,0.8674698795181218,-0.0048192771084332965,-0.05542168674698902,-4.479518072289247,-0.1156626506024125,0.12289156626505976,0.8599855481960204,-0.0043177273480685344,-0.05515740425472466,0.8617633811665364,-4.451821368293026,-0.11223445432274637,0.12423982806030237,4.454968642179647,5.311806916489046,0.10791672697467783,-0.17939723231502702,49.7934,0.5205000000000001,-2.0197,5.315930972556368,264.1815908426149,86.24469868160013,3.063163242275629,-196.02250000000004
595,2205,-0.1548,0.2887,False,False,27.0694,-21.7102,-0.0352,-0.0831,-0.882,0.1828,0.4,1.1602,93.2953,273.8263,359.9551,359.9536,-4.2737,-0.0041,-0.0821,-0.0469,0.1591,0.7598,229636,72.00027,inf,3167.27,27.4242,-22.5903,1.3421,0.8169,-0.0291,1.9961,352.9276,354.0343,98.1144,293.8481,359.3607,357.7978,LeftFalse_RightFalse,LeftFalse_RightFalse,"HandLeft_(0.4, -0.5, -0.1)_(0.6, 0.4, -0.6, -0.2)_0.94221_System.String[]","HandLeft_(-1.9, 0.0, 1.3)_(0.5, 0.5, -0.7, -0.3)_1.051929_System.String[]","HandRight_(0.6, -0.6, -0.1)_(-0.2, -0.6, -0.6, 0.6)_0.94221_System.String[]","HandRight_(-1.7, -0.2, 1.3)_(0.1, -0.2, -0.2, 1.0)_1.051929_System.String[]",24.79220000000001,0.0088,-0.1133,27.3066,-21.9316,1.0256,0.9506,-0.5185,-0.1804,355.5922,0.4521,95.6584,271.7869,1.4448,2.2188,27.45703598096488,22.69302524808008,0.041700000000005844,0.033799999999999386,-0.002100000000000001,-0.00019999999999997797,-0.18730000000000047,-0.0049000000000000155,0.0034000000000000696,0.8105515587528693,-0.004796163069543165,-0.0503597122302088,-4.491606714627679,-0.11750599520382084,0.08153477218224445,0.8088596055766358,-0.0043223501558465605,-0.05136207906909194,0.8105002204877926,-4.485919198462764,-0.11426386693723681,0.08396130389169158,4.48815962137884,5.2947788040394,0.10994151678139025,-0.13532338296078353,50.0145,0.5252000000000001,-2.0252,5.2976487368258995,264.5219890941119,86.62765511515362,3.0535513023235414,-195.7337
596,2206,-0.1667,0.2872,False,False,27.1,-21.8882,-0.0353,-0.0867,-0.8839,0.189,0.4033,1.2033,93.3,273.5191,359.9542,359.9435,-4.2830,-0.0038,-0.0906,-0.0432,0.1348,0.7030,229639,71.99977,inf,3167.31,27.4558,-22.7784,1.342,0.8122,-0.0311,1.9978,352.9307,354.0828,98.1196,293.5451,359.36,357.8054,LeftFalse_RightFalse,LeftFalse_RightFalse,"HandLeft_(0.4, -0.5, -0.1)_(0.6, 0.4, -0.6, -0.2)_0.94221_System.String[]","HandLeft_(-1.9, 0.0, 1.3)_(0.5, 0.4, -0.7, -0.2)_1.051929_System.String[]","HandRight_(0.6, -0.6, -0.1)_(-0.2, -0.6, -0.6, 0.6)_0.94221_System.String[]","HandRight_(-1.7, -0.1, 1.3)_(0.1, -0.2, -0.1, 1.0)_1.051929_System.String[]",24.834000000000003,0.0077,-0.1133,27.3381,-22.1086,1.0255,0.9468,-0.5205,-0.1758,355.5946,0.6618,95.6574,271.2821,1.4404,2.2417,27.488595541605978,22.88026180444621,0.04179999999999495,0.03160000000000096,-0.0019999999999999983,-9.999999999998899e-05,-0.18810000000000215,-0.0046999999999999265,0.0017000000000000348,0.7559808612441334,-0.002392344497607681,-0.04784688995215885,-4.500000000000595,-0.11244019138757162,0.040669856459335886,0.7541397451013492,-0.004324644970713186,-0.047553833799276496,0.7556499353567496,-4.5115362168095885,-0.11575549660000767,0.047589635676021126,4.513271888995994,5.2656759619109375,0.11143085162929448,-0.09514346947529762,50.2342,0.5298,-2.0289,5.267714157993513,264.2405303408277,87.0081866775765,3.0369616978689087,-195.4255
597,2207,-0.1786,0.2868,False,False,27.1281,-22.0666,-0.0355,-0.0906,-0.8856,0.1941,0.4071,1.2357,93.3039,273.2018,359.9534,359.9297,-4.2921,-0.0034,-0.0950,-0.0393,0.1118,0.6428,229642,71.99914,inf,3167.35,27.4849,-22.9671,1.3418,0.8074,-0.0329,1.9982,352.9344,354.1207,98.1238,293.2309,359.3595,357.8046,LeftFalse_RightFalse,LeftFalse_RightFalse,"HandLeft_(0.4, -0.5, -0.1)_(0.6, 0.4, -0.7, -0.1)_0.94221_System.String[]","HandLeft_(-1.9, 0.0, 1.3)_(0.5, 0.4, -0.7, -0.2)_1.051929_System.String[]","HandRight_(0.6, -0.6, -0.1)_(-0.1, -0.6, -0.6, 0.6)_0.94221_System.String[]","HandRight_(-1.7, -0.1, 1.3)_(0.1, -0.2, -0.1, 1.0)_1.051929_System.String[]",24.875500000000002,0.0069,-0.1118,27.3672,-22.2856,1.0253,0.9428,-0.5223,-0.172,355.5817,0.8331,95.6484,270.7976,1.4487,2.2051,27.517653200445707,23.06799472017453,0.041499999999999204,0.02909999999999968,-0.0017999999999999995,-0.00019999999999997797,-0.1886999999999972,-0.0048000000000000265,0.00039999999999995595,0.7012048192771142,-0.0048192771084332965,-0.04337349397590443,-4.546987951807249,-0.1156626506024125,0.009638554216866593,0.694042898384349,-0.0038392584485480627,-0.04364652994270253,0.6954245496667641,-4.522331166945145,-0.1160679425560831,0.014877351131141995,4.523844856578232,5.216374065329494,0.11222868410753505,-0.05852388107384453,50.452,0.5344000000000001,-2.0311,5.217909419646397,262.91728150166693,87.385427343465,3.00870853979212,-195.1071
598,2208,-0.1825,0.2865,False,False,27.1535,-22.2455,-0.0356,-0.0946,-0.8871,0.1982,0.4115,1.2614,93.307,272.8805,359.9527,359.9162,-4.3012,-0.0031,-0.0978,-0.0353,0.0904,0.5797,229645,71.99872,inf,3167.39,27.5114,-23.1564,1.3416,0.8025,-0.0346,1.9975,352.9387,354.1514,98.1272,292.9108,359.3591,357.8011,LeftFalse_RightFalse,LeftFalse_RightFalse,"HandLeft_(0.4, -0.6, -0.1)_(0.6, 0.4, -0.6, -0.1)_0.94221_System.String[]","HandLeft_(-1.9, 0.0, 1.3)_(0.5, 0.4, -0.7, -0.2)_1.051929_System.String[]","HandRight_(0.6, -0.6, -0.1)_(-0.1, -0.6, -0.6, 0.6)_0.94221_System.String[]","HandRight_(-1.7, -0.1, 1.3)_(0.1, -0.2, -0.1, 1.0)_1.051929_System.String[]",24.91720000000001,0.0062,-0.1074,27.3936,-22.4625,1.0252,0.9387,-0.5239,-0.1692,355.5691,0.9132,95.6335,270.3855,1.4535,2.1572,27.544114029679733,23.256243752162558,0.041700000000005844,0.026499999999998636,-0.0017000000000000001,-0.00020000000000020002,-0.1893000000000029,-0.0049000000000000155,-0.0006999999999999229,0.6354916067145066,-0.004796163069548489,-0.04076738609112139,-4.5395683453231745,-0.11750599520382084,-0.016786570743401074,0.6326520110941964,-0.003359642141593746,-0.03980959948706758,0.6339121852024707,-4.53384195831204,-0.11558832624912879,-0.012940394672211555,4.535333617048486,5.166493969406236,0.11222868410753505,-0.026869204814856027,50.6678,0.5390999999999999,-2.0321000000000002,5.1677826161338185,261.5323380457907,87.75920390773835,2.980112927194974,-194.78359999999998
599,2209,-0.1825,0.2863,False,False,27.1761,-22.4248,-0.0357,-0.0987,-0.8885,0.2015,0.416,1.2826,93.3095,272.5618,359.9521,359.9052,-4.3102,-0.0027,-0.0991,-0.0314,0.0715,0.5164,229648,71.99609,inf,3167.43,27.5351,-23.3459,1.3415,0.7976,-0.0361,1.9958,352.9433,354.1767,98.1299,292.5909,359.3589,357.7973,LeftFalse_RightFalse,LeftFalse_RightFalse,"HandLeft_(0.4, -0.6, -0.1)_(0.6, 0.4, -0.6, -0.1)_0.94221_System.String[]","HandLeft_(-1.9, 0.0, 1.3)_(0.5, 0.4, -0.8, -0.2)_1.051929_System.String[]","HandRight_(0.6, -0.6, -0.1)_(-0.1, -0.6, -0.6, 0.6)_0.94221_System.String[]","HandRight_(-1.7, -0.1, 1.3)_(0.0, -0.2, -0.1, 1.0)_1.051929_System.String[]",24.959000000000003,0.0058,-0.1015,27.4172,-22.6399,1.025,0.9345,-0.5254,-0.1672,355.5776,0.8652,95.6169,270.0982,1.4542,2.0871,27.567782962545245,23.44462476155249,0.04179999999999495,0.02370000000000161,-0.0015000000000000013,-9.999999999998899e-05,-0.1894999999999989,-0.0049000000000000155,-0.0017000000000000348,0.5669856459331213,-0.002392344497607681,-0.0358851674641192,-4.533492822967028,-0.11722488038278965,-0.040669856459335886,0.5691666822188665,-0.00336310095291554,-0.03554142631591302,0.570285205472333,-4.547576898070986,-0.1157508903812531,-0.03601412500022409,4.549192338173064,5.116743580289852,0.11238778942833755,0.00047269868431107365,50.881,0.5438999999999999,-2.0319,5.117977735892767,260.11692646020293,88.12847713991205,2.951564975385237,-194.46099999999996
600,2210,-0.1825,0.2861,False,False,27.196,-22.6045,-0.0358,-0.1029,-0.8897,0.204,0.4203,1.3008,93.3115,272.2513,359.9517,359.8965,-4.3191,-0.0024,-0.0995,-0.0275,0.0542,0.4537,229651,71.99696,inf,3167.48,27.5561,-23.5356,1.3414,0.7928,-0.0374,1.9934,352.9477,354.1977,98.1321,292.2779,359.3588,357.795,LeftFalse_RightFalse,LeftFalse_RightFalse,"HandLeft_(0.4, -0.6, -0.1)_(0.6, 0.4, -0.6, -0.1)_0.94221_System.String[]","HandLeft_(-1.9, 0.0, 1.3)_(0.5, 0.4, -0.7, -0.3)_1.051929_System.String[]","HandRight_(0.6, -0.6, -0.1)_(-0.1, -0.6, -0.6, 0.6)_0.94221_System.String[]","HandRight_(-1.7, -0.1, 1.3)_(0.0, -0.2, -0.2, 1.0)_1.051929_System.String[]",25.00070000000001,0.0056,-0.0943,27.4381,-22.8177,1.0249,0.9303,-0.5267,-0.1659,355.5981,0.831,95.6058,269.8599,1.4639,2.0554,27.588754954328767,23.633168275963342,0.041700000000005844,0.021000000000000796,-0.0013000000000000025,-9.999999999998899e-05,-0.18969999999999843,-0.0048000000000000265,-0.0023999999999999577,0.5035971223021067,-0.0023980815347715823,-0.03117505995203406,-4.549160671462155,-0.11510791366904925,-0.057553956834523294,0.503088397789287,-0.0028777144307504166,-0.031172947616426416,0.5040614743199815,-4.545356341202462,-0.11462792963876392,-0.054688247326853304,4.547130373670671,5.048444738991749,0.11175021520801351,0.023515299710426887,51.0917,0.5486,-2.0308,5.049736167620341,257.7195822275214,88.49342024506682,2.9123021973137977,-194.1458
601,2211,-0.1825,0.2871,False,False,27.2132,-22.7846,-0.0359,-0.107,-0.8908,0.2059,0.4241,1.3176,93.3132,271.9537,359.9514,359.89,-4.3281,-0.0020,-0.0997,-0.0237,0.0395,0.3915,229654,71.99986,inf,3167.52,27.5743,-23.7252,1.3413,0.7881,-0.0385,1.9903,352.9517,354.2162,98.1339,291.9758,359.3587,357.7941,LeftFalse_RightFalse,LeftFalse_RightFalse,"HandLeft_(0.4, -0.6, -0.1)_(0.6, 0.4, -0.7, -0.1)_0.94221_System.String[]","HandLeft_(-1.9, 0.0, 1.3)_(0.5, 0.4, -0.7, -0.3)_1.051929_System.String[]","HandRight_(0.6, -0.6, -0.1)_(-0.1, -0.6, -0.6, 0.6)_0.94221_System.String[]","HandRight_(-1.7, -0.1, 1.3)_(0.0, -0.2, -0.2, 1.0)_1.051929_System.String[]",25.04220000000001,0.0056,-0.0867,27.4563,-22.9957,1.0248,0.9261,-0.5278,-0.1653,355.6187,0.8053,95.5936,269.5826,1.4848,2.0459,27.606930079782504,23.821576579647285,0.041499999999999204,0.018200000000000216,-0.0010999999999999968,-9.999999999998899e-05,-0.1896000000000022,-0.0046999999999999265,-0.0031000000000001027,0.43855421686748347,-0.0024096385542166482,-0.026506024096385975,-4.568674698795322,-0.11325301204819317,-0.07469879518072679,0.4373809637365383,-0.002398098123795035,-0.0268564008538371,0.43821127847253816,-4.545356341202445,-0.11366869702485474,-0.06907673653548387,4.547302105284297,4.982737304938984,0.11127059890105971,0.042220335681646765,51.2995,0.5531999999999999,-2.0288,4.984158379601864,255.40954287336604,88.85334040287962,2.8745069314815375,-193.8419
602,2212,-0.1825,0.2889,False,False,27.2278,-22.9651,-0.036,-0.1112,-0.8916,0.2072,0.4273,1.3349,93.3147,271.6728,359.9511,359.8859,-4.3372,-0.0017,-0.1011,-0.0200,0.0269,0.3299,229657,71.99899,inf,3167.56,27.5898,-23.9148,1.3412,0.7835,-0.0394,1.9868,352.9551,354.2335,98.1354,291.6892,359.3587,357.795,LeftFalse_RightFalse,LeftFalse_RightFalse,"HandLeft_(0.4, -0.6, -0.1)_(0.6, 0.4, -0.7, -0.1)_0.94221_System.String[]","HandLeft_(-1.9, 0.0, 1.3)_(0.6, 0.3, -0.7, -0.3)_1.051929_System.String[]","HandRight_(0.6, -0.6, -0.1)_(-0.1, -0.6, -0.6, 0.6)_0.94221_System.String[]","HandRight_(-1.7, -0.1, 1.3)_(0.0, -0.3, -0.2, 1.0)_1.051929_System.String[]",25.084000000000003,0.0056,-0.0791,27.4718,-23.1742,1.0247,0.9218,-0.5287,-0.1653,355.6419,0.7733,95.573,269.2457,1.4781,2.046,27.62240818321241,24.009975125559794,0.04179999999999495,0.015499999999999403,-0.000899999999999998,-9.999999999998899e-05,-0.18959999999999866,-0.0046000000000000485,-0.0035000000000000586,0.3708133971292171,-0.002392344497607681,-0.02153110047847145,-4.53588516746463,-0.1100478468899666,-0.08373205741627945,0.3625380514173975,-0.0024015569351168286,-0.022089005915230178,0.3632182957720594,-4.55094693323556,-0.112874323357936,-0.07973794596650868,4.553044777072438,4.913484984652957,0.11047276642281917,0.057648940051278505,51.504599999999996,0.5577,-2.0262,4.915064834447275,252.87538963509735,89.20858402351199,2.834653104329613,-193.55380000000002
603,2213,-0.1825,0.2901,False,False,27.2397,-23.146,-0.0361,-0.1154,-0.8924,0.208,0.43,1.3554,93.3159,271.4109,359.9509,359.8837,-4.3514,-0.0010,-0.1023,-0.0122,0.0104,0.1989,229660,71.99659,inf,3167.6,27.6026,-24.1041,1.3411,0.7788,-0.0402,1.9831,352.9579,354.2529,98.1367,291.4207,359.3587,357.7993,LeftFalse_RightFalse,LeftFalse_RightFalse,"HandLeft_(0.4, -0.6, -0.1)_(0.6, 0.4, -0.6, -0.1)_0.94221_System.String[]","HandLeft_(-1.9, 0.0, 1.3)_(0.6, 0.3, -0.7, -0.3)_1.051929_System.String[]","HandRight_(0.6, -0.6, -0.1)_(-0.1, -0.6, -0.6, 0.6)_0.94221_System.String[]","HandRight_(-1.7, -0.1, 1.3)_(0.0, -0.3, -0.2, 1.0)_1.051929_System.String[]",25.12570000000001,0.0056,-0.0722,27.4846,-23.3533,1.0246,0.9175,-0.5295,-0.1657,355.6716,0.7413,95.5522,268.8728,1.4602,2.0075,27.635189378942204,24.19807537512023,0.041700000000005844,0.01279999999999859,-0.0008000000000000021,-9.999999999998899e-05,-0.18929999999999936,-0.0046999999999999265,-0.0036999999999998145,0.30695443645076254,-0.0023980815347715823,-0.01918465227817482,-4.539568345323089,-0.112709832134275,-0.08872901678655386,0.26373250255505803,-0.0024004095276840484,-0.015853993924823367,0.2642194996460758,-4.545421019038932,-0.112340778901641,-0.08784437947998913,4.547657564717399,4.8091535215939905,0.10994036937395696,0.07199038555516576,51.7067,0.5622999999999999,-2.0233,4.810948668889572,248.4834962394473,89.55863149172167,2.7745343145670534,-193.284
