GameTime;ScenarioTime;FrameRate;FrameRate-XRDevice;Frame Number;A car Pos;A car Rot;A accel;A steering;A velocity;A indicators
19.549850;4.076647;0.013484;0.000000;1559;(1.960000, -0.003922, 110.080000);(0.000700, 180.000000, 0.000001);0.000000;0.000000;(0.000000, 0.000000, 0.000000);LeftFalse_RightFalse
19.594470;4.121262;0.014119;0.000000;1562;(1.960000, -0.003922, 110.080000);(0.000700, 180.000000, 0.000001);0.000000;0.000000;(0.000000, 0.000000, 0.000000);LeftFalse_RightFalse
19.636690;4.163488;0.014181;0.000000;1565;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000001);0.000000;0.000000;(0.000000, -0.000001, 0.000000);LeftFalse_RightFalse
19.678300;4.205095;0.013914;0.000000;1568;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000001);0.000000;0.000000;(0.000000, -0.000001, 0.000000);LeftFalse_RightFalse
19.724120;4.250917;0.014893;0.000000;1571;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000001);0.000000;0.000000;(0.000000, -0.000001, 0.000000);LeftFalse_RightFalse
19.766460;4.293257;0.014889;0.000000;1574;(1.960000, -0.003922, 110.080000);(0.000700, 180.000000, 0.000001);0.000000;0.000000;(0.000000, -0.000001, 0.000000);LeftFalse_RightFalse
19.808120;4.334917;0.014785;0.000000;1577;(1.960000, -0.003922, 110.080000);(0.000700, 180.000000, 0.000001);0.000000;0.000000;(0.000000, -0.000001, 0.000000);LeftFalse_RightFalse
19.850020;4.376820;0.014770;0.000000;1580;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000001);0.000000;0.000000;(0.000000, 0.000000, 0.000000);LeftFalse_RightFalse
19.891180;4.417980;0.014662;0.000000;1583;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000001);0.000000;0.000000;(0.000000, 0.000000, 0.000000);LeftFalse_RightFalse
19.933270;4.460062;0.014708;0.000000;1586;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000001);0.000000;0.000000;(0.000000, 0.000000, 0.000000);LeftFalse_RightFalse
19.975270;4.502069;0.014772;0.000000;1589;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000000);0.000000;0.000000;(0.000000, 0.000000, 0.000000);LeftFalse_RightFalse
20.019760;4.546553;0.012714;0.000000;1593;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000001);0.000000;0.000000;(0.000000, 0.000001, 0.000000);LeftFalse_RightFalse
20.066540;4.593338;0.013909;0.000000;1596;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000000);0.000000;0.000000;(0.000000, 0.000001, 0.000000);LeftFalse_RightFalse
20.111550;4.638346;0.014456;0.000000;1599;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000001);0.000000;0.000000;(0.000000, 0.000000, 0.000000);LeftFalse_RightFalse
20.151950;4.678747;0.014061;0.000000;1602;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000001);0.000000;0.000000;(0.000000, 0.000000, 0.000000);LeftFalse_RightFalse
20.203130;4.729925;0.013454;0.000000;1606;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000001);0.000000;0.000000;(0.000000, 0.000000, 0.000000);LeftFalse_RightFalse
20.244260;4.771055;0.013121;0.000000;1609;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000001);0.000000;0.000000;(0.000000, -0.000001, 0.000000);LeftFalse_RightFalse
20.286210;4.813009;0.013055;0.000000;1612;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000001);0.000000;0.000000;(0.000000, 0.000000, 0.000000);LeftFalse_RightFalse
20.328150;4.854950;0.013027;0.000000;1615;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000001);0.000000;0.000000;(0.000000, -0.000001, 0.000000);LeftFalse_RightFalse
20.369930;4.896727;0.013005;0.000000;1618;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000001);0.000000;0.000000;(0.000000, -0.000001, 0.000000);LeftFalse_RightFalse
20.411460;4.938253;0.012948;0.000000;1621;(1.960000, -0.003922, 110.080000);(0.000700, 180.000000, 0.000001);0.000000;0.000000;(0.000000, -0.000001, 0.000000);LeftFalse_RightFalse
20.452940;4.979736;0.012883;0.000000;1624;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000001);0.000000;0.000000;(0.000000, 0.000000, 0.000000);LeftFalse_RightFalse
20.494630;5.021423;0.013272;0.000000;1627;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000000);0.000000;0.000000;(0.000000, 0.000000, 0.000000);LeftFalse_RightFalse
20.541540;5.068336;0.014713;0.000000;1630;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000000);0.000000;0.000000;(0.000000, 0.000001, 0.000000);LeftFalse_RightFalse
20.591940;5.118736;0.013667;0.000000;1634;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000000);0.000000;0.000000;(0.000000, 0.000001, 0.000000);LeftFalse_RightFalse
20.636350;5.163149;0.014212;0.000000;1637;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000000);0.000000;0.000000;(0.000000, 0.000001, 0.000000);LeftFalse_RightFalse
20.683090;5.209890;0.015186;0.000000;1640;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000000);0.000000;0.000000;(0.000000, 0.000000, 0.000000);LeftFalse_RightFalse
20.724680;5.251474;0.014932;0.000000;1643;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000001);0.000000;0.000000;(0.000000, 0.000000, 0.000000);LeftFalse_RightFalse
20.766550;5.293346;0.014835;0.000000;1646;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000001);0.000000;0.000000;(0.000000, 0.000000, 0.000000);LeftFalse_RightFalse
20.808150;5.334944;0.014741;0.000000;1649;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000001);0.000000;0.000000;(0.000000, 0.000000, 0.000000);LeftFalse_RightFalse
20.853160;5.379955;0.012765;0.000000;1653;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000001);0.000000;0.000000;(0.000000, 0.000000, 0.000000);LeftFalse_RightFalse
20.908140;5.434940;0.015132;0.000000;1656;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000002);0.000000;0.000000;(0.000000, 0.000000, 0.000000);LeftFalse_RightFalse
20.979430;5.506224;0.020836;0.000000;1659;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000002);0.000000;0.000000;(0.000000, -0.000001, 0.000000);LeftFalse_RightFalse
